file_name,Label,File_path
303_6,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/303_6.wav
303_7_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/303_7_1.wav
303_7_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/303_7_2.wav
303_8,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/303_8.wav
303_9,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/303_9.wav
304_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_1.wav
304_10,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_10.wav
304_11,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_11.wav
304_12,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_12.wav
304_14,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_14.wav
304_15,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_15.wav
304_16,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_16.wav
304_17_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_17_1.wav
304_17_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_17_2.wav
304_18,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_18.wav
304_19,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_19.wav
304_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_2.wav
304_20,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_20.wav
304_21_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_21_1.wav
304_21_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_21_2.wav
304_22,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_22.wav
304_23,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_23.wav
304_24,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_24.wav
304_25,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_25.wav
304_26,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_26.wav
304_27,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_27.wav
304_28,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_28.wav
304_29,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_29.wav
304_3,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_3.wav
304_30,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_30.wav
304_31,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_31.wav
304_32_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_32_1.wav
304_32_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_32_2.wav
304_34,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_34.wav
304_35,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_35.wav
304_36,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_36.wav
304_4,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_4.wav
304_8,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_8.wav
304_9_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_9_1.wav
304_9_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/304_9_2.wav
305_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_1.wav
305_10,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_10.wav
305_100,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_100.wav
305_101_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_101_1.wav
305_101_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_101_2.wav
305_103,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_103.wav
305_104,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_104.wav
305_105,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_105.wav
305_106,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_106.wav
305_107,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_107.wav
305_108,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_108.wav
305_109,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_109.wav
305_11,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_11.wav
305_110,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_110.wav
305_111,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_111.wav
305_112,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_112.wav
305_113,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_113.wav
305_114,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_114.wav
305_115,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_115.wav
305_116,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_116.wav
305_117,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_117.wav
305_118,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_118.wav
305_12,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_12.wav
305_120,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_120.wav
305_122,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_122.wav
305_123,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_123.wav
305_126,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_126.wav
305_127,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_127.wav
305_128,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_128.wav
305_129,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_129.wav
305_13,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_13.wav
305_130,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_130.wav
305_132,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_132.wav
305_133,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_133.wav
305_134,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_134.wav
305_136,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_136.wav
305_138,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_138.wav
305_15,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_15.wav
305_16,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_16.wav
305_17,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_17.wav
305_18,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_18.wav
305_19,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_19.wav
305_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_2.wav
305_21,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_21.wav
305_22,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_22.wav
305_23,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_23.wav
305_24,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_24.wav
305_25,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_25.wav
305_26,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_26.wav
305_27,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_27.wav
305_28,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_28.wav
305_29,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_29.wav
305_3,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_3.wav
305_30,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_30.wav
305_32,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_32.wav
305_34,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_34.wav
305_39,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_39.wav
305_40,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_40.wav
305_41_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_41_1.wav
305_41_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_41_2.wav
305_42,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_42.wav
305_43,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_43.wav
305_44,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_44.wav
305_45,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_45.wav
305_48,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_48.wav
305_49,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_49.wav
305_5,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_5.wav
305_50,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_50.wav
305_51,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_51.wav
305_52,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_52.wav
305_53_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_53_2.wav
305_54,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_54.wav
305_55,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_55.wav
305_58,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_58.wav
305_6,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_6.wav
305_60,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_60.wav
305_61_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_61_2.wav
305_62,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_62.wav
305_63,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_63.wav
305_64_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_64_1.wav
305_64_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_64_2.wav
305_65,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_65.wav
305_66,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_66.wav
305_67,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_67.wav
305_69,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_69.wav
305_7,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_7.wav
305_71,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_71.wav
305_73,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_73.wav
305_74,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_74.wav
305_75,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_75.wav
305_76,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_76.wav
305_77,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_77.wav
305_78,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_78.wav
305_79,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_79.wav
305_8,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_8.wav
305_80_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_80_1.wav
305_80_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_80_2.wav
305_82,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_82.wav
305_83,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_83.wav
305_85,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_85.wav
305_86,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_86.wav
305_87,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_87.wav
305_88,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_88.wav
305_89,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_89.wav
305_9,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_9.wav
305_90,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_90.wav
305_91,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_91.wav
305_92,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_92.wav
305_93,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_93.wav
305_95,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_95.wav
305_96,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_96.wav
305_97,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_97.wav
305_98,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_98.wav
305_99,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/305_99.wav
306_1,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_1.wav
306_11,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_11.wav
306_12,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_12.wav
306_13,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_13.wav
306_14,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_14.wav
306_15,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_15.wav
306_17,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_17.wav
306_18,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_18.wav
306_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_2.wav
306_20,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_20.wav
306_21_2,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_21_2.wav
306_23,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_23.wav
306_24,0,D:/download/AI_Project/new_dataset_7_6_s/cut_audio_segment/306_24.wav
